refcalc,nmodes,{iter,R,f,size}*nmodes,L,b,Ys,c11,e31,eps33,hs,hp,ps,pp
403,3,38,111197.28125,-4.7185873878428203909,0.0078125,0.028927991197410966168,0.004927893453011239662,65723336059.005622864,66856151905.72857666,-10.842228593026394634,1.4280095764151818918e-08,5.0915911009496040568e-05,0.00014792609462185114582,2946.4594763966551909,8140.7246884031801528
404,3,48,138464.28125,-4.6496831628129937641,0.0078125,0.032281988292598158552,0.005217289728912193579,67808573231.477554321,64812173394.352279663,-11.131041254406348173,1.2119503608760192671e-08,4.916923780188394783e-05,0.00016279174033449576864,2630.4680716155412483,8011.9572156979502324
405,3,43,125686.640625,-4.6198975295776234518,0.0078125,0.031685257787204004765,0.005450623489427670193,65701720500.691665649,58940738175.176429749,-10.52355047339738725,1.2648728123930621976e-08,5.2667039356970714943e-05,0.00015220605351366384996,2544.0643001413272941,7470.8160830409342452
406,3,38,115205.765625,-4.7281545572505665476,0.0078125,0.028202582371049833565,0.0050325620516820631159,73468847156.720626831,59718443678.234909058,-10.426154966180284589,1.3194623293850860815e-08,4.7634114535820726733e-05,0.00013812496810365699411,2911.2774395389842539,7315.7177308763921246
407,4,38,124470.40625,-4.4363464032860031594,0.0078125,0.032137476285517906083,0.0052715858992988173445,76119506677.202651978,57336529876.588157654,-10.574842985987123356,1.4067595563930270686e-08,4.7559199278503288763e-05,0.00013502948722803477088,2816.0789968939866412,7947.093501138544525
408,3,39,132703.5625,-4.6848542420851320145,0.0078125,0.031019925380134920345,0.0049958374027609065912,71088928217.109725952,65428204709.258026123,-11.080254535805551086,1.2334898407722310025e-08,4.6181285479656092926e-05,0.00015281248155413776563,2813.7860838620858885,7485.5060367893920557
409,3,44,123465.5625,-4.5565500726976466694,0.0078125,0.03248178437421181397,0.0054111453652899458786,75066890997.843292236,62969147410.834739685,-9.9966875105335777363,1.2966157466255202328e-08,4.6217902219490104908e-05,0.00015208533654785031633,2688.4768814213930455,6995.2193464013835182
410,3,38,134080.40625,-4.6483270193184269559,0.0078125,0.031735974654898038705,0.0048349069386417545258,73984828944.776596069,63762528093.188316345,-10.472014804776764052,1.2950714779664164707e-08,5.0150064893602426704e-05,0.0001587162729044054978,2629.6232441717866095,7331.4497710934138013
411,3,38,129975.78125,-4.6391494344621664325,0.0078125,0.029506197165933528703,0.0045396602372823561394,73161269958.206115723,67044857398.022369385,-11.237465900684457054,1.3440582187571833192e-08,4.6326599666535201859e-05,0.00013562269153102426739,2509.1639090604912781,8282.2311519911654614
412,3,38,142140.328125,-4.842374067608003152,0.0078125,0.029100690706679917946,0.0045602305601631426199,73563284228.818161011,57486838015.069641113,-10.86100305910268915,1.213124937628454125e-08,5.0865311909404264858e-05,0.00016030278924168217883,2770.2708938998498525,7076.047727093588037
413,3,38,126952.34375,-4.5060598798995217251,0.0078125,0.032138826286019210599,0.0049194603936837336816,68601386288.926651001,62721440576.306282043,-9.6634660141093036145,1.4456359251004809456e-08,4.5097914529078604129e-05,0.00015482710835981513945,2821.6425346637342955,7563.1693973150895545
414,3,38,147165.53125,-4.4805349885837815194,0.0078125,0.032345227237485923988,0.00464296348027091587,68867741110.673049927,62423449679.800979614,-9.6479626763462835726,1.2825860855856845363e-08,4.6695266492522913217e-05,0.00014313310683152318773,2614.9546363414056032,7464.9960453109797527
415,3,38,113896.828125,-4.8876356616317657711,0.0078125,0.027686870986915600168,0.0051926237035974038073,68268998580.644371033,65501785358.508018494,-11.241691982430261021,1.2230661718128558293e-08,5.4296188661500901151e-05,0.0001497357239223717437,2938.3664949929184331,7842.6127335604342079
416,3,42,121617.125,-4.6706259024925342871,0.0078125,0.030338297279243496563,0.0052978904828419395856,76708947627.669647217,66569079186.240715027,-10.273103711434222518,1.2302786392985279234e-08,5.3912034234456735556e-05,0.00014846350865599863291,2854.4460904060147186,7930.5244328945527741
417,3,40,125007.328125,-4.4701997442666723259,0.0078125,0.031969486495000074,0.0051768824847773101464,73632031988.646850586,57917939787.738929749,-9.9706020701539710416,1.4358346038939591565e-08,5.0691243151990342925e-05,0.00014889256010478947698,2521.2481261097118477,8388.0309965755004669
418,3,44,135189.8125,-4.4794410734924543505,0.0078125,0.031675270908826623495,0.0047834565091335471201,71459592464.593978882,56797940081.589828491,-9.6771070417748319414,1.3323717121488282766e-08,4.7535619862627065738e-05,0.00013746222524087047629,2430.0577843375772318,7277.2212025021299269
419,3,38,125849.421875,-4.6165391826939679021,0.0078125,0.030850945952279003326,0.0050564898879064661824,76900206653.354782104,62476625410.922164917,-10.426981319909440771,1.3118758432329054535e-08,5.2461425367491987151e-05,0.00014712525634194038924,2905.5497548522193938,7799.838412960450114
420,3,38,107376.359375,-4.8757227121877750875,0.0078125,0.027123855521960116288,0.0052088954433374551334,65926508187.747795105,64416896008.56829834,-11.349036518740017954,1.3306902664618987178e-08,5.1779478935887795414e-05,0.00015076175616856744757,2951.4673749550556749,8287.735152599743742
421,3,46,125642.78125,-4.6756982800808692957,0.0078125,0.029622148637018237693,0.0052448921416629532,64825353796.512519836,55403632799.211715698,-11.232958881684092844,1.2722348342068655528e-08,5.0501975880703879346e-05,0.00013962068959820115536,2627.0524245300575785,7827.9721246813296602
422,3,41,132716.75,-4.7022274073318408583,0.0078125,0.029094026445454931884,0.0045067362226577176859,64495122776.131668091,59070890998.919906616,-10.665763872203307017,1.3618578284656898761e-08,5.2737403836910336848e-05,0.00014621740886066919747,2442.9284010142687293,7989.3015206858053716
423,3,45,156806.125,-4.5567567342544421649,0.0078125,0.032436404663806969739,0.0045445840703531087054,68085969290.270454407,56304265660.049514771,-11.07528762845102932,1.2820005865762945026e-08,5.1176987297915384862e-05,0.00015007816220404494997,2886.2691928056392499,7879.237532640918289
424,3,39,128694.5625,-4.8040798852661952267,0.0078125,0.029097187870227352036,0.0047819677224764448042,67595796723.19618988,60754947454.042243958,-10.032358126878904159,1.2578427638322314135e-08,5.2627514483233687732e-05,0.00016120340063991182508,2636.687797990947729,7172.878185681942341
425,3,39,110495.578125,-4.6987417951631087476,0.0078125,0.029542507704599998974,0.0052317595890405393239,64881593955.625587463,61372658370.93473053,-9.5131626719204529508,1.3997373957367322632e-08,4.6503120405368101611e-05,0.00016042128852355354708,2503.4855162508251851,7245.0929620396782411
426,3,38,141731.90625,-4.7311989558292300018,0.0078125,0.030010586169087600378,0.0045421517328555465615,66063726326.014717102,65453584163.428092957,-9.6870913890037169125,1.2085696987088629658e-08,4.6845989591370331383e-05,0.00015824862615822283987,2724.8942782054164127,7020.789958604513231
427,3,39,101436.546875,-4.6824578162091494704,0.0078125,0.029149999548750929468,0.0053956318268997740389,67361134837.549705505,63276574322.197853088,-10.141134748524581966,1.3658458223700735681e-08,5.4153366474971810127e-05,0.00013914891000098964543,2704.4309258528196551,7437.0423341691694077
428,3,40,119513.171875,-4.7807698542790957319,0.0078125,0.028595762073805444659,0.0054319567023459617086,63417919845.514892578,59784390949.497177124,-10.322005138547162062,1.2245276264546102771e-08,4.6625305745576190548e-05,0.00015338443532976527169,2943.4663448731726021,7437.853039062048083
429,3,38,141985.28125,-4.5075832986833415106,0.0078125,0.031722408209332454698,0.0049526279626659246505,67770732354.731643677,54972048675.488700867,-10.020765756452812312,1.3294738712182612188e-08,4.5494007375321356991e-05,0.0001500682441215348635,2577.4071898625265931,7898.0269417273939325
430,3,38,114277.828125,-4.5548857120236245777,0.0078125,0.030190900276969606653,0.0051313095356483517592,69875863108.260498047,65188581397.798187256,-10.021261095638042349,1.4275365159355738843e-08,4.9780850743307196254e-05,0.0001419975190595712197,2432.6868406881981173,8503.7502642156323418
431,3,38,135982.828125,-4.7190881343582651297,0.0078125,0.030188054785685640435,0.0047709359770039729692,75855460728.917022705,61746565358.17616272,-10.756295453066144319,1.2982794108666849452e-08,5.1646811993162527522e-05,0.00016001479396364408727,2966.5246549884436718,7929.0944414465193404
432,3,38,107508.859375,-4.9132096628008170569,0.0078125,0.027794647973400841284,0.0052806322107932677709,63954418683.869026184,60673136693.13356781,-10.995998707057907495,1.2996357297406698566e-08,5.4712299983814502728e-05,0.00016007815732391465942,2909.5866425333483676,7353.519726930428078
433,3,41,132193.46875,-4.7138700381046705346,0.0078125,0.029588638978353069137,0.0049199401244613989032,75257221355.222732544,66155389488.421096802,-9.9075942536013172912,1.2484523265098464879e-08,5.2892515397580578784e-05,0.00015724054627224828069,2660.4074347347054754,8206.0521152480741875
434,3,40,108453.671875,-4.5606228332507248169,0.0078125,0.031365852209909748927,0.0054580228989748388879,63912284067.325424194,62779848604.872749329,-10.439970903079942133,1.392898104257834192e-08,4.5266388943542910212e-05,0.00014051693937532460494,2737.9541721697682988,7006.314758901165078
435,3,38,116624.140625,-4.5097746741411031124,0.0078125,0.031796656680664350803,0.0052027268329182295784,74211693934.729187012,65484909633.260643005,-9.7259442978566248428,1.3532412500578170275e-08,4.7534641512918588118e-05,0.00013941494269502114223,2658.5883169102426109,7194.4607225337349519
436,3,38,112768.015625,-4.6836579522071026815,0.0078125,0.029348226191638144417,0.0053547515277074424558,70861387623.409454346,58156019479.248680115,-10.97683482811638811,1.416395245353409529e-08,4.9603166419362264934e-05,0.00015199727927660443478,2735.7186765995429596,8349.8454687766934512
437,3,38,135104.484375,-4.7957610015648963753,0.0078125,0.029164818879293660792,0.0047937877323915188341,74830279651.950241089,60096788789.423553467,-11.314528081582173158,1.2938869768301430539e-08,4.6624253327783317358e-05,0.00016398947569960239468,2725.9927564561335203,8110.7017970344522837
438,3,38,139285.421875,-4.4442916764041697775,0.0078125,0.032919113561473374585,0.0048475775142887500904,69096127369.485855103,64505721331.483551025,-9.8076015596685941489,1.3596250658038188263e-08,4.8747273280167618958e-05,0.00014905971626474510353,2839.6100795406896395,8211.9604902979735925
439,3,45,144807.40625,-4.6699894851257743866,0.0078125,0.030661468630498959348,0.0046499082158086386604,72139067745.366638184,56995623995.780769348,-10.226933722378188207,1.3114105871722152318e-08,5.4965666141345012944e-05,0.00016131335102315683605,2968.2131214897208338,7847.2040821668706485
440,3,39,125387.953125,-4.6651202168644401169,0.0078125,0.031584652661618153879,0.0048574941118049866709,74991000608.536880493,62331370769.641998291,-10.989597645490242428,1.4087830834099012787e-08,5.4733655066105376199e-05,0.00016337657217792075502,2841.7461454550484632,7783.3253725004969965
441,3,43,139470.3125,-4.6815238980448556916,0.0078125,0.031071579453568712315,0.0052490117884003610962,75167088564.563110352,56291217781.412979126,-10.475641271469946503,1.2194160359066055551e-08,5.2254066726776805243e-05,0.00016233279971747323648,2728.5811310720541769,7725.1129776472753292
442,3,41,155020.171875,-4.5583762266453700107,0.0078125,0.031254794096692836702,0.004663172791787968674,71873929019.493011475,59315459407.128143311,-10.056686120953729713,1.2104721368967891234e-08,5.2920378920585096124e-05,0.00014494535592382090878,2930.9897692599288348,8197.5297288375586504
443,3,38,113098.015625,-4.4843272508442177937,0.0078125,0.032365345054010556669,0.0051918676084335277018,65047121561.154312134,64058835467.77015686,-9.9860724279219610366,1.4442957777871264722e-08,5.0469012239700654615e-05,0.00014323085597168228327,2902.8073215264862483,7454.5608324602062567
444,3,38,121109.25,-4.5937196075198531986,0.0078125,0.031775172636273864291,0.0050541656890670605753,63817682227.500564575,63012266300.018997192,-10.749855862534538176,1.3552093172316482851e-08,5.2492106723362635164e-05,0.00014680819818368564329,2703.1672040806929544,7443.3149739021037021
445,3,38,133567.828125,-4.5182148264774255608,0.0078125,0.032265302776016899222,0.0047149975417251684812,69514360784.792510986,61139110927.301979065,-10.559994524382052106,1.4098682916568909969e-08,5.0620496662156890043e-05,0.00014606875008021889535,2501.1550435755193575,7734.2031714549302706
446,3,38,125464.546875,-4.8087518302482479271,0.0078125,0.027946123157137129495,0.0045259927744166891447,65543465479.530143738,58607703970.422828674,-10.975571346588232302,1.3253908757587852459e-08,4.7335935366496415509e-05,0.00014470854651169317044,2838.7985387299204376,7144.202107688972319
447,3,42,134766.9375,-4.635142964052129777,0.0078125,0.030798073815087822352,0.005052896437026977404,72286596755.16494751,63335301746.071922302,-9.8130994982147115024,1.28518652064455054e-08,4.7861900451994456485e-05,0.00016401140908664624371,2821.5728347802410099,8202.6856188092788216
448,3,38,114714.125,-4.7199628869242404861,0.0078125,0.028615113971575682067,0.0051026853414264904119,63098738915.332939148,63860865193.680328369,-9.5973027830185841935,1.352336877605569032e-08,5.0347538821095391606e-05,0.00015528412628000793413,2944.5830424477267115,8008.10984605136764
449,3,45,129866.65625,-4.7954516063061607412,0.0078125,0.027995676242278739326,0.004610618752478909399,72695213586.881393433,59140990181.938278198,-10.222220141097073665,1.3218157783117219197e-08,5.3302946117847666875e-05,0.00015444367351915858837,2858.1392518282586934,7885.3598605656807194
450,3,38,135600.6875,-4.5397383446785894989,0.0078125,0.031543710607357187958,0.0049258627683976020928,64963155304.064582825,60031483973.0651474,-9.6039443631861090012,1.2922444058373777583e-08,5.2521417135149901941e-05,0.00014710412967116763593,2605.5586686430306145,7714.7787180215955232
451,3,38,128479.265625,-4.7992523253787515713,0.0078125,0.02817315736188234776,0.0050942943075645216733,64119467065.259567261,57371463881.093757629,-10.043886224573425281,1.2486172493759624225e-08,5.286552230728116191e-05,0.00016090636008694132394,2899.9011705209973115,8121.1998750437978742
452,3,42,144680.53125,-4.6112808893971095614,0.0078125,0.03018040690532904427,0.0045361333927307892142,74901435599.616470337,57615513494.198913574,-10.158211520685911822,1.2673919673899151963e-08,5.1918153225871809951e-05,0.00014142150450331228179,2922.8871100269661838,7726.2319721287267384
453,3,38,139580.265625,-4.5891040017485638103,0.0078125,0.031808274557259062776,0.0051700390082178816417,75747399796.148483276,66387574555.206848145,-9.548557092188184825,1.2043973270642559292e-08,4.7996661478186338921e-05,0.0001602838248504716138,2662.8914644629189752,7943.4009298535065682
454,3,38,115605.84375,-4.7792789402534427978,0.0078125,0.028920424520932335594,0.0051268067167265368722,66066967407.738311768,59780398778.002891541,-11.085122304617017974,1.3427309076673029599e-08,5.0940824968712791949e-05,0.00015347813860908064427,2652.1591810892145986,7694.6182662945329866
455,3,40,106320.5625,-4.7086634174246766449,0.0078125,0.029132530461127185278,0.0054414737084607931253,70005645387.342971802,57407396287.800460815,-9.7012381050834601837,1.4321862356780032969e-08,4.9701557422383483382e-05,0.00016067616311631917596,2483.0328226615829408,7568.5099563065496113
456,3,38,122755.765625,-4.6905978919340673983,0.0078125,0.029043227351290744342,0.0053995880237312932765,63741281197.751541138,57963010669.063316345,-11.109680389608106665,1.2351978939698068752e-08,4.77887594899110361e-05,0.0001392257592707061046,2962.6534440892996827,8075.7424800427361333
457,3,42,142342.390625,-4.56740037499636653,0.0078125,0.031593800614864470111,0.0048064660198550972908,67717484169.973754883,66913370949.315544128,-10.829517310648000716,1.2412488015230041782e-08,5.032563091503719087e-05,0.00014401743610343775898,2852.4348890327078152,8438.1519227349908761
458,3,39,160002.03125,-4.6246179117904464562,0.0078125,0.03158910631602122876,0.0046377085745975873271,75396197672.186508179,58136102388.722869873,-10.07392434980437379,1.21016685947085124e-08,4.6494130744363244812e-05,0.00015940165808163661598,2918.9006510604640425,7358.814108201216186
459,3,38,114906.546875,-4.78526385992586345,0.0078125,0.028177789511707514863,0.0047459094674540255529,65060940399.794342041,57940812288.988761902,-10.393709905703415686,1.4599150713909952522e-08,4.8928480145488164048e-05,0.00015827555595584007881,2499.8010295954536559,7562.8270854185466305
460,3,42,112731.5,-4.7081367642687741437,0.0078125,0.029916049820797541159,0.0053948946021939135631,72599930217.30329895,64940251793.265457153,-11.189562048199382716,1.3013273300781508556e-08,5.4893203363704122706e-05,0.00014736480688786357963,2804.1061740806821945,8170.9911095425450185
461,3,38,128565.53125,-4.8144174233767307314,0.0078125,0.02913677526923677541,0.0049576402634650650059,75730420388.62147522,57847177203.720054626,-10.863620679855170437,1.2641779281483860536e-08,4.7910713741048577329e-05,0.00016116922896177007709,2465.6060903312668415,7279.4865719994932078
462,3,38,114926.25,-4.8273122355837845276,0.0078125,0.02771957782410065449,0.0047622354562684120205,69192933839.835662842,58159103924.063545227,-10.423883320588563706,1.4468613366670260607e-08,4.7555421894674856996e-05,0.00016212991140649184087,2816.1973069543937527,7571.4452015685128572
463,3,41,122899.15625,-4.6876133899273417782,0.0078125,0.028701441963995547729,0.0047011885010642875254,66915771406.104682922,66725252135.20287323,-9.4102527148510564103,1.2393724954483903747e-08,4.8614909692488105473e-05,0.0001354044088490327744,2738.5858756436900876,7059.1342790676908407
464,3,38,118268.46875,-4.6085539304538505334,0.0078125,0.031710524774487373889,0.0054275845368055549225,70166886209.122314453,63371719088.718162537,-9.7118453925996295339,1.259460790177090472e-08,5.4469518060548937364e-05,0.0001488068343856403851,2487.8462216713683119,6994.9779660766844245
465,3,38,140795.6875,-4.5777710666401123518,0.0078125,0.030940024575190631234,0.0047270522700748641987,66851742532.966537476,56108082786.206192017,-10.387919226841962228,1.4062374173939402453e-08,4.5383515125319138942e-05,0.00015749202377744579446,2803.1060945117410483,8142.9741514231891415
466,3,37,92653.609375,-4.8178075738753110002,0.0078125,0.027807224887799110447,0.0054745108731903647722,76366082969.757766724,59953672354.320846558,-11.323091176023282856,1.4573821255361578368e-08,5.0735305345493980774e-05,0.00014415854411626167477,2965.8746519758715294,7199.7280819922352748
467,3,41,115761.03125,-4.7350383403024123297,0.0078125,0.029157389903514362856,0.0052774479285708844611,64015985539.65612793,65532122220.300193787,-10.341450355733488919,1.2612993379609190304e-08,4.6063004280935512704e-05,0.00014756408814460230641,2809.0555095388813243,7305.8057442683757472
468,3,44,112121.28125,-4.6951369506036861878,0.0078125,0.029590151691152786345,0.0048586254093603347889,69166654632.50440979,63523160270.705429077,-10.311909065168308075,1.4456214931125851443e-08,4.9934232474739775973e-05,0.00014988000304665417806,2799.576752106461754,7260.7587122757722682
469,3,40,122333.15625,-4.7947908910657863757,0.0078125,0.028497190870110499644,0.0053189388740895963276,65224198651.604446411,57391874684.80871582,-9.8450025700056009725,1.2243089342672885789e-08,4.6831321945335400807e-05,0.0001592011454115627102,2650.2929839586340677,7247.0136240692872889
470,4,38,145640.09375,-4.503467306097637568,0.0078125,0.032710144238411516249,0.0052675149546784882232,76341168249.650466919,55195985439.836975098,-10.689120794781073798,1.3099945978815642297e-08,4.7659879365311883057e-05,0.00015735902430599510546,2885.5411163883009067,8475.3110049293900374
471,3,46,127687.28125,-4.576764918917292313,0.0078125,0.032752343228902830452,0.0047752866080381373148,67571951904.600463867,59770230263.31803894,-11.402774289233038374,1.4056016108675867745e-08,4.8338664687861998851e-05,0.00014926578813431121964,2581.3170089811633261,7003.315184720938305
472,3,38,133192.34375,-4.7510683727703524326,0.0078125,0.030959320384058786751,0.0050297484949835330123,74720894292.798309326,64888848367.793884277,-10.886721079091877584,1.2157213585650182765e-08,5.4214232293523026147e-05,0.00016251398139983136318,2903.6263829160602654,7485.528459451407798
473,3,38,103047.125,-4.7817374179945009161,0.0078125,0.027555752241311480544,0.0053287766002252587305,64356434154.024551392,55455904740.633399963,-11.134318420819154127,1.3927463505667385039e-08,4.9703576841719256107e-05,0.00013857076915147284197,2689.8422466776528381,7461.6261327111287756
474,3,39,113134.03125,-4.789307184652510152,0.0078125,0.02752180933045307587,0.0049399132167175004854,71249345324.11831665,59945141822.120704651,-11.105353831716511692,1.3489769654543963388e-08,4.6977527966712383093e-05,0.00014018936662245047933,2455.3088528780772322,7715.8526939530174786
475,3,38,118204.625,-4.6886208249658265501,0.0078125,0.028147480493945758323,0.0052067549767469776395,63108051649.345108032,55247132501.447166443,-10.453067121567700681,1.3942971193368068122e-08,4.5988345314277498637e-05,0.00014840808804305648055,2785.7796515690997694,8487.6766598609629
476,3,38,110601.09375,-4.610744052890244582,0.0078125,0.031657856806487708057,0.005251476580161357037,74265758363.18812561,65553010983.603546143,-11.017848488417383734,1.3719574375930043168e-08,5.1090861571063692971e-05,0.00014302200678643865327,2849.4505977348658234,7114.9270293488762036
477,3,41,126339.1875,-4.5902456509970752663,0.0078125,0.030488115419395323685,0.0053637285879178566578,70422642073.325180054,56981216563.787879944,-9.9367107899192301801,1.2952341027484434364e-08,5.2419334970144247318e-05,0.0001492505279855106681,2722.8312140576686033,8197.6427017816531588
478,3,38,135235.15625,-4.6498822548796594489,0.0078125,0.032717922479714230122,0.0052335267750236794115,69937794071.127563477,66620601669.848243713,-10.944918938197623959,1.2026045556588119775e-08,5.2024235481873267416e-05,0.00016082444370529820144,2682.7232541575672258,7534.975869213219994
479,3,38,126024.25,-4.5586863108904687181,0.0078125,0.032020411295360144688,0.0047443154939656676655,64578518676.375282288,62725473344.710411072,-9.604427279422258934,1.4390051711583532978e-08,4.7991669686972944714e-05,0.0001567979781803665641,2525.6848154848835293,7092.6873683313315269
480,3,40,129490.421875,-4.6641133259393745547,0.0078125,0.031901248652907672476,0.0052585466726490044317,76155182912.552352905,59134174633.41456604,-11.292607444083600399,1.2547009127716072159e-08,5.2163646331598818645e-05,0.0001551321507245917615,2803.6466953315057253,7375.8992210267570044
481,3,38,106246.15625,-4.6867855840081720231,0.0078125,0.029759240600634014051,0.005144925404174684018,76890400072.508682251,66556247864.224136353,-10.619711353918402708,1.3976043500809949959e-08,5.4764999109210911227e-05,0.00014424162019008847043,2762.0819003936285299,7663.9842025651523727
482,3,39,121631.453125,-4.5224235636372585034,0.0078125,0.03101597256400434946,0.0049517016976381193413,72643500035.462661743,64441377155.269210815,-9.5537185921676996969,1.4114849892922140874e-08,5.1918739707636994132e-05,0.00014676902721718373783,2717.7842619492598715,8322.0555139458992926
483,3,41,122364.296875,-4.6995955903948152255,0.0078125,0.029809369449880614156,0.0048498085934435049976,71786606446.274841309,59876186794.776557922,-10.809493943978795372,1.3450962820314318908e-08,5.1248048886772269695e-05,0.00014739710163436695002,2553.0253006252578416,7465.9519799942854661
484,3,38,116659.484375,-4.6746699234095192566,0.0078125,0.031031288279235031552,0.0051876980642265166019,76463360639.039123535,63001444320.521057129,-10.697706691426088099,1.3479015540093657147e-08,4.9182045047256185808e-05,0.00015358884382461610507,2902.6906640421088923,7026.4150290290890553
485,3,38,102118.71875,-4.7751871344372469608,0.0078125,0.027384804384962099094,0.005044681841761190777,69788217577.518997192,64086057042.230880737,-10.039664826858631486,1.3507497616250765083e-08,5.0592900414761576378e-05,0.00013555907718863294807,2953.966066140665589,7117.946982124330134
486,3,39,142375.25,-4.5889899786017824823,0.0078125,0.032326223881601459653,0.0049385357710712285417,69188454346.819061279,61186888456.757591248,-11.120553464889784578,1.2339486079937539869e-08,4.5720716654658654168e-05,0.00014913674469764192092,2728.1562817367521347,7439.8392591927386093
487,3,38,127873.75,-4.601999312890451499,0.0078125,0.031727808216925619533,0.0047240226418823107885,76826321053.237808228,64045567163.706558228,-11.207196946482730127,1.3647722056181040051e-08,4.8169357275203507384e-05,0.00014418839877899196074,2565.189380447934127,7273.0476533519322402
488,3,39,131749.96875,-4.7361273540851929198,0.0078125,0.029036705677414641202,0.0048144847691592223757,73317589105.254776001,64956748290.200134277,-9.5002757490334452939,1.2139528678492424114e-08,4.9023302529949369481e-05,0.00015380190916303634603,2474.478985781072879,7552.5885627500656483
489,3,45,122499.34375,-4.5428888432169749478,0.0078125,0.031313724992011543469,0.0054700724724540822352,74356429755.388031006,56864036742.20854187,-10.369613691740488193,1.3719198679499886037e-08,4.7998911595437174346e-05,0.00015172388591651054515,2499.561888114345038,8295.650254129734094
490,3,39,113304.328125,-4.5964677131465050408,0.0078125,0.032144154960822388101,0.005416786347477131093,64064770888.101669312,65208432951.526916504,-10.746159839530548652,1.4534587179145117321e-08,4.9756760976629687795e-05,0.00016450076181883957981,2576.0216577472265271,8100.3415441258539431
491,3,39,112815.140625,-4.9071584095409157555,0.0078125,0.028053885212658849491,0.0051098614235454524468,63567161998.975631714,66033941866.985496521,-10.263104912090629028,1.2257151881934680439e-08,5.4763507717178904377e-05,0.00016009545920653989052,2826.7283562555576282,7066.0148583310729009
492,3,38,127160.640625,-4.8021238271744044468,0.0078125,0.028254918533030394523,0.0049536363060835916089,63403084302.508773804,55147985036.414108276,-10.638415682538605367,1.3337726604029409107e-08,5.1779201308628173812e-05,0.00016243542251523370953,2468.6887305223795011,8225.4445853878023627
493,3,38,111106.96875,-4.6330485414941220412,0.0078125,0.03159927903236788016,0.0054290049578663915342,73129347048.76008606,65179739139.73184967,-10.96983363427679592,1.3007261117425404109e-08,5.3067320868404266809e-05,0.00014248903727041977991,2631.5855182807827077,7094.5709737108882109
494,4,44,161300.71875,-4.4542795077242942625,0.0078125,0.03285396827005500342,0.005048954050777923995,72618055827.737808228,55097309980.633346558,-10.320070251151951979,1.2292362849378195939e-08,4.6241247845460314305e-05,0.00014813769022148926533,2947.1603479223140312,8306.1507349280400376
495,3,38,122349.171875,-4.6784264962186448145,0.0078125,0.029979853627728231258,0.0046668574363770230079,67374205239.291397095,61310294887.614570618,-9.7493428846771550411,1.4435995974096466632e-08,4.5396169405615041496e-05,0.00016095312630103579413,2884.4533290874460363,7147.4572443507877324
496,3,43,112244.46875,-4.5892455231476940725,0.0078125,0.031031055913321232975,0.0051081267439798110769,63563747739.681854248,59723482779.610656738,-10.297514889676829597,1.41358416220666103e-08,5.2853152299231457461e-05,0.00014272381196158185506,2464.4848044190948713,7220.8637044280130795
497,3,40,144536.1875,-4.6498349189139487336,0.0078125,0.029007617777217001992,0.0045395221268010894217,72906061144.501922607,55163604791.212646484,-9.4758457581493278354,1.2419933764324492734e-08,4.6427959912190195594e-05,0.00014039459583135071381,2757.8183613567698558,7130.7755250743475699
498,3,39,121559.21875,-4.8922974038514119854,0.0078125,0.027231760718036332469,0.0046037133103719509591,66743008851.88533783,59183054221.832687378,-10.668626420511223785,1.3179081332454961918e-08,4.7781361733927095806e-05,0.00015506292774344931137,2602.6088747440880979,7160.5604392874802215
499,3,38,123760.890625,-4.5295366577727786961,0.0078125,0.031680161978434845382,0.0054914887165611082909,73189804189.926849365,64907595243.587898254,-10.164660806658053716,1.2445000106922816788e-08,5.1345208658066211695e-05,0.00014016514159513878226,2665.4572084431802068,8057.4915028328505286
500,3,38,118535.234375,-4.7444369390140348486,0.0078125,0.028984758790575319842,0.0052706348303568706717,73330652387.966705322,55368100913.459480286,-11.007862903349037609,1.4080972855962333678e-08,4.7075169590336815389e-05,0.00016305113315025863562,2955.6460867010273432,8237.6113978040448274
